ESTUDIANTE,promedio_general,promedio_mediana,promedio_min,promedio_max,promedio_std,asistencia_promedio,asistencia_mediana,asistencia_min,asistencia_max,asistencia_std,total_materias,materias_aprobadas,materias_reprobadas,tasa_aprobacion,tasa_reprobacion,max_vez_cursada,promedio_vez_cursada,materias_repetidas,nivel_max,nivel_min,num_periodos,num_materias_distintas,avance_niveles,num_periodos_regulares,materias_nota_cero,materias_asist_cero,materias_nota_menor5,materias_asist_menor50,pct_nota_cero,pct_asist_cero,materias_ingles,registros_especiales,materias_prom_periodo,materias_max_periodo,prom_primer,asist_primer,prom_ultimo,asist_ultimo,cambio_promedio,cambio_asistencia,DESERTOR
Estudiante 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,7,0,7,0.0,1.0,1,1.0,0,1,1,1,7,0,1,7,7,7,7,1.0,1.0,0,0,7.0,7,0.0,0.0,0.0,0.0,0.0,0.0,1
Estudiante 10,9.17625,9.165,8.26,10.0,0.48134360561522654,86.5625,100.0,0,100,33.90962252812614,16,16,0,1.0,0.0,1,1.0,0,2,1,4,16,1,2,0,2,0,2,0.0,0.125,2,2,4.0,7,9.072857142857142,98.42857142857143,9.0,0.0,-0.07285714285714207,-98.42857142857143,0
Estudiante 100,8.154347826086957,8.15,5.9,9.35,0.8256503006553876,80.52173913043478,92.0,0,100,32.572812931837646,23,22,1,0.9565217391304348,0.043478260869565216,2,1.0434782608695652,1,4,1,4,22,3,4,0,3,0,3,0.0,0.13043478260869565,0,3,5.75,7,8.416,95.6,8.26,80.85714285714286,-0.15600000000000058,-14.742857142857133,0
Estudiante 101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,0,1,0.0,1.0,1,1.0,0,1,1,1,1,0,1,1,1,1,1,1.0,1.0,0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
Estudiante 102,7.43,7.43,7.43,7.43,0.0,90.0,90.0,90,90,0.0,1,1,0,1.0,0.0,1,1.0,0,1,1,1,1,0,1,0,0,0,0,0.0,0.0,0,0,1.0,1,7.43,90.0,7.43,90.0,0.0,0.0,1
Estudiante 103,9.0,9.0,9.0,9.0,0.0,97.0,97.0,97,97,0.0,1,1,0,1.0,0.0,1,1.0,0,1,1,1,1,0,1,0,0,0,0,0.0,0.0,0,0,1.0,1,9.0,97.0,9.0,97.0,0.0,0.0,1
Estudiante 104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,0,1,0.0,1.0,1,1.0,0,1,1,1,1,0,1,1,1,1,1,1.0,1.0,0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
Estudiante 105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,0,1,0.0,1.0,1,1.0,0,1,1,1,1,0,1,1,1,1,1,1.0,1.0,0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
Estudiante 106,8.13,8.56,5.22,10.0,1.5823927030502472,96.0,100.0,88,100,5.656854249492381,7,6,1,0.8571428571428571,0.14285714285714285,1,1.0,0,1,1,2,7,0,2,0,0,0,0,0.0,0.0,0,0,3.5,6,7.44,100.0,8.245,95.33333333333333,0.8049999999999988,-4.666666666666671,0
Estudiante 107,8.953181818181818,8.95,7.24,9.91,0.6548528468917664,88.81818181818181,100.0,0,100,28.939405271863787,22,22,0,1.0,0.0,1,1.0,0,3,1,5,22,2,3,0,2,0,2,0.0,0.09090909090909091,2,2,4.4,7,9.151428571428571,97.28571428571429,8.48,0.0,-0.6714285714285708,-97.28571428571429,0
Estudiante 108,9.183181818181819,9.245000000000001,7.48,10.0,0.5368903972891472,89.36363636363636,100.0,0,100,29.08206034252446,22,22,0,1.0,0.0,1,1.0,0,4,1,5,22,3,3,0,2,0,2,0.0,0.09090909090909091,2,2,4.4,7,9.292857142857143,98.0,9.27,98.33333333333333,-0.02285714285714313,0.3333333333333286,0
Estudiante 109,7.940476190476191,7.97,0.0,9.96,2.012223834941024,91.42857142857143,96.0,0,100,21.381233426936408,21,20,1,0.9523809523809523,0.047619047619047616,1,1.0,0,3,1,4,21,2,3,1,1,1,1,0.047619047619047616,0.047619047619047616,1,1,5.25,7,7.662857142857143,94.42857142857143,9.443333333333333,99.0,1.7804761904761905,4.571428571428569,0
Estudiante 11,8.749333333333334,8.97,7.18,10.0,0.823585078150631,92.53333333333333,100.0,0,100,25.695654626155502,15,15,0,1.0,0.0,1,1.0,0,2,1,3,15,1,2,0,1,0,1,0.0,0.06666666666666667,1,1,5.0,7,8.677142857142858,98.85714285714286,9.04,0.0,0.3628571428571412,-98.85714285714286,0
Estudiante 110,9.0215,9.445,7.24,10.0,0.7861583809894795,97.35,100.0,86,100,4.356181331105683,20,20,0,1.0,0.0,1,1.0,0,3,1,3,20,2,3,0,0,0,0,0.0,0.0,0,0,6.666666666666667,7,8.905714285714286,97.42857142857143,9.401666666666666,98.33333333333333,0.4959523809523798,0.904761904761898,0
Estudiante 111,8.016190476190477,7.98,7.0,9.16,0.6721047253998156,93.9047619047619,100.0,0,100,21.700010972128016,21,21,0,1.0,0.0,1,1.0,0,3,1,4,21,2,3,0,1,0,1,0.0,0.047619047619047616,1,1,5.25,7,7.78,98.0,7.87,0.0,0.08999999999999986,-98.0,0
Estudiante 112,9.394545454545455,9.455,7.72,10.0,0.5846018366027494,88.72727272727273,100.0,0,100,29.01425235684766,22,22,0,1.0,0.0,1,1.0,0,4,1,5,22,3,3,0,2,0,2,0.0,0.09090909090909091,2,2,4.4,7,9.391428571428571,99.0,9.725,97.5,0.3335714285714282,-1.5,0
Estudiante 113,7.2368421052631575,7.51,3.57,9.15,1.3366045398345887,87.89473684210526,93.0,57,100,12.696870729269849,19,14,5,0.7368421052631579,0.2631578947368421,2,1.105263157894737,2,3,1,3,17,2,3,0,0,2,0,0.0,0.0,0,0,6.333333333333333,7,7.525714285714286,93.0,6.2316666666666665,79.83333333333333,-1.2940476190476193,-13.166666666666671,1
Estudiante 114,4.617142857142857,4.65,0.0,10.0,4.657348913394712,52.857142857142854,70.0,0,100,49.64312198522128,14,7,7,0.5,0.5,1,1.0,0,2,1,2,14,1,2,6,6,7,7,0.42857142857142855,0.42857142857142855,0,0,7.0,7,9.08,99.42857142857143,0.1542857142857143,6.285714285714286,-8.925714285714285,-93.14285714285714,1
Estudiante 115,8.005263157894737,8.46,4.14,10.0,1.5226598380650032,86.94736842105263,100.0,0,100,30.927286916627395,19,16,3,0.8421052631578947,0.15789473684210525,2,1.105263157894737,2,3,1,5,17,2,3,0,2,1,2,0.0,0.10526315789473684,2,3,3.8,7,8.308571428571428,99.0,9.75,0.0,1.4414285714285722,-99.0,0
Estudiante 116,7.6625000000000005,8.385000000000002,0.0,9.66,2.350285443657145,82.85714285714286,96.0,0,100,34.664224578208376,28,24,4,0.8571428571428571,0.14285714285714285,2,1.0714285714285714,2,4,1,7,26,3,4,2,4,2,4,0.07142857142857142,0.14285714285714285,3,3,4.0,7,8.141428571428571,95.71428571428571,0.0,0.0,-8.141428571428571,-95.71428571428571,0
Estudiante 117,9.006363636363638,9.145,7.79,10.0,0.6173950302493725,90.0,100.0,0,100,29.20045661743437,22,22,0,1.0,0.0,1,1.0,0,4,1,5,22,3,3,0,2,0,2,0.0,0.09090909090909091,2,2,4.4,7,9.171428571428573,99.28571428571429,8.848571428571429,98.71428571428571,-0.32285714285714384,-0.5714285714285836,0
Estudiante 118,8.198636363636364,8.235,4.2,9.68,1.222021336632936,83.63636363636364,100.0,0,100,34.29500234942675,22,21,1,0.9545454545454546,0.045454545454545456,2,1.0454545454545454,1,4,1,6,21,3,3,0,3,1,3,0.0,0.13636363636363635,3,3,3.6666666666666665,7,8.562857142857142,99.0,9.68,0.0,1.1171428571428574,-99.0,0
Estudiante 119,8.991818181818182,9.03,7.01,10.0,0.680655400986266,85.72727272727273,94.0,0,100,28.266052023048722,22,22,0,1.0,0.0,1,1.0,0,3,1,5,22,2,3,0,2,0,2,0.0,0.09090909090909091,2,2,4.4,7,9.008571428571429,95.42857142857143,9.67,0.0,0.661428571428571,-95.42857142857143,0
Estudiante 12,8.718666666666667,9.0,7.01,9.83,0.921527200332351,92.33333333333333,100.0,0,100,25.71177236394329,15,15,0,1.0,0.0,1,1.0,0,2,1,3,15,1,2,0,1,0,1,0.0,0.06666666666666667,1,1,5.0,7,8.57,98.42857142857143,8.71,0.0,0.14000000000000057,-98.42857142857143,0
Estudiante 120,8.098928571428571,8.31,4.34,9.59,1.089299262644515,93.32142857142857,100.0,0,100,18.840566106593805,28,25,3,0.8928571428571429,0.10714285714285714,2,1.1071428571428572,3,4,1,6,25,3,4,0,1,1,1,0.0,0.03571428571428571,2,1,4.666666666666667,7,8.147142857142857,99.14285714285714,8.58,95.28571428571429,0.4328571428571433,-3.857142857142847,0
Estudiante 121,8.861818181818181,9.075,7.0,10.0,0.7286101339349653,88.31818181818181,100.0,0,100,28.878046305828214,22,22,0,1.0,0.0,1,1.0,0,4,1,5,22,3,3,0,2,0,2,0.0,0.09090909090909091,2,2,4.4,7,8.84,99.14285714285714,9.095,95.0,0.2550000000000008,-4.142857142857139,0
Estudiante 122,4.8221428571428575,6.654999999999999,0.0,10.0,4.451475431414119,55.357142857142854,87.5,0,100,50.171409484589226,14,7,7,0.5,0.5,1,1.0,0,2,1,2,14,1,2,6,6,6,6,0.42857142857142855,0.42857142857142855,0,0,7.0,7,8.838571428571429,100.0,0.8057142857142857,10.714285714285714,-8.032857142857143,-89.28571428571429,1
Estudiante 123,7.773684210526315,7.98,0.0,10.0,2.149062355039507,87.57894736842105,94.0,0,100,22.89423942458909,19,17,2,0.8947368421052632,0.10526315789473684,1,1.0,0,3,1,4,19,2,3,1,1,1,1,0.05263157894736842,0.05263157894736842,1,1,4.75,7,8.127142857142857,94.14285714285714,0.0,0.0,-8.127142857142857,-94.14285714285714,0
Estudiante 124,8.445238095238095,8.5,7.02,9.66,0.7728817441731886,93.80952380952381,100.0,0,100,21.690133811526024,21,21,0,1.0,0.0,1,1.0,0,3,1,4,21,2,3,0,1,0,1,0.0,0.047619047619047616,1,1,5.25,7,8.495714285714286,100.0,8.68,0.0,0.18428571428571416,-100.0,0
Estudiante 125,8.803809523809523,9.04,5.5,10.0,1.081847846004586,90.19047619047619,100.0,0,100,30.012695726340624,21,20,1,0.9523809523809523,0.047619047619047616,2,1.0476190476190477,1,4,1,5,20,3,3,0,2,0,2,0.0,0.09523809523809523,2,2,4.2,7,8.961428571428572,100.0,8.76,100.0,-0.20142857142857196,0.0,0
Estudiante 126,4.552857142857143,4.08,0.0,10.0,4.746711296452327,47.214285714285715,41.5,0,100,49.21097215276061,14,7,7,0.5,0.5,1,1.0,0,2,1,2,14,1,2,7,7,7,7,0.5,0.5,0,0,7.0,7,9.105714285714287,94.42857142857143,0.0,0.0,-9.105714285714287,-94.42857142857143,1
Estudiante 127,8.621363636363636,8.725000000000001,7.23,9.83,0.6972483021171114,89.36363636363636,100.0,0,100,29.04929382724254,22,22,0,1.0,0.0,1,1.0,0,4,1,5,22,3,3,0,2,0,2,0.0,0.09090909090909091,2,2,4.4,7,8.484285714285715,98.71428571428571,8.86,0.0,0.37571428571428456,-98.71428571428571,0
Estudiante 128,8.951304347826087,8.99,7.02,9.92,0.7694526055924202,86.21739130434783,100.0,0,100,34.19988905051,23,23,0,1.0,0.0,1,1.0,0,3,1,6,23,2,3,0,3,0,3,0.0,0.13043478260869565,3,3,3.8333333333333335,7,8.707142857142857,99.0,9.66,0.0,0.9528571428571428,-99.0,0
Estudiante 129,9.14090909090909,9.325,7.68,10.0,0.7079609155939744,90.22727272727273,100.0,0,100,29.306153779550275,22,22,0,1.0,0.0,1,1.0,0,3,1,5,22,2,3,0,2,0,2,0.0,0.09090909090909091,2,2,4.4,7,9.124285714285715,99.42857142857143,8.38,0.0,-0.7442857142857147,-99.42857142857143,0
Estudiante 13,8.851176470588236,8.68,7.0,10.0,0.860892577161498,80.6470588235294,100.0,0,100,38.62470254977795,17,17,0,1.0,0.0,1,1.0,0,3,1,5,17,2,2,0,3,0,3,0.0,0.17647058823529413,3,3,3.4,7,8.472857142857142,97.85714285714286,9.9,0.0,1.427142857142858,-97.85714285714286,0
Estudiante 130,8.352272727272727,8.455,4.69,9.92,1.2293937019762524,85.63636363636364,100.0,0,100,34.88012867842343,22,21,1,0.9545454545454546,0.045454545454545456,2,1.0454545454545454,1,4,1,6,21,3,3,0,3,1,3,0.0,0.13636363636363635,3,3,3.6666666666666665,7,8.398571428571428,100.0,9.92,0.0,1.5214285714285722,-100.0,0
Estudiante 131,9.39391304347826,9.5,7.85,10.0,0.5306748630533388,86.69565217391305,100.0,0,100,34.354349708203145,23,23,0,1.0,0.0,1,1.0,0,4,1,6,23,3,3,0,3,0,3,0.0,0.13043478260869565,3,3,3.8333333333333335,7,9.348571428571429,100.0,9.71,0.0,0.3614285714285721,-100.0,0
Estudiante 132,9.027391304347827,9.09,7.35,10.0,0.6309316155949961,86.34782608695652,100.0,0,100,34.253876616247496,23,23,0,1.0,0.0,1,1.0,0,3,1,6,23,2,3,0,3,0,3,0.0,0.13043478260869565,3,3,3.8333333333333335,7,9.19,100.0,9.41,0.0,0.22000000000000064,-100.0,0
Estudiante 133,8.602727272727272,8.52,7.0,10.0,0.6956817952003347,94.18181818181819,100.0,0,100,21.183183725003964,22,22,0,1.0,0.0,1,1.0,0,3,1,5,22,2,3,0,1,0,1,0.0,0.045454545454545456,2,2,4.4,7,8.545714285714286,100.0,8.23,100.0,-0.31571428571428584,0.0,0
Estudiante 134,8.323448275862068,8.31,6.81,9.7,0.8363623439893441,87.41379310344827,97.0,0,100,30.35329735133437,29,28,1,0.9655172413793104,0.034482758620689655,2,0.9655172413793104,1,4,1,5,28,3,4,0,3,0,3,0.0,0.10344827586206896,2,3,5.8,8,8.20375,74.5,8.37,0.0,0.1662499999999998,-74.5,0
Estudiante 135,9.289545454545454,9.350000000000001,7.65,10.0,0.7072446688699902,88.5909090909091,100.0,0,100,28.880144919351956,22,22,0,1.0,0.0,1,1.0,0,3,1,5,22,2,3,0,2,0,2,0.0,0.09090909090909091,2,2,4.4,7,9.110000000000001,98.42857142857143,8.49,0.0,-0.620000000000001,-98.42857142857143,0
Estudiante 136,4.576666666666667,6.12,0.0,9.83,4.2209140184935245,55.75,90.5,0,100,49.33028758001794,12,6,6,0.5,0.5,1,1.0,0,2,1,2,12,1,2,5,5,6,5,0.4166666666666667,0.4166666666666667,0,0,6.0,7,7.845714285714286,95.57142857142857,0.0,0.0,-7.845714285714286,-95.57142857142857,1
Estudiante 137,9.35909090909091,9.365,8.33,10.0,0.5117747745966188,92.0,100.0,0,100,21.343003760572444,22,22,0,1.0,0.0,1,1.0,0,4,1,4,22,3,3,0,1,0,1,0.0,0.045454545454545456,1,1,5.5,7,9.244285714285715,93.14285714285714,9.02,0.0,-0.2242857142857151,-93.14285714285714,0
Estudiante 138,9.04294117647059,9.07,8.13,10.0,0.5910770329014055,97.70588235294117,100.0,86,100,3.869184440588756,17,17,0,1.0,0.0,1,1.0,0,3,1,3,17,2,3,0,0,0,0,0.0,0.0,0,0,5.666666666666667,6,9.181999999999999,100.0,9.263333333333334,95.16666666666667,0.08133333333333503,-4.833333333333329,0
Estudiante 139,8.347,8.68,4.58,10.0,1.4556065836330192,96.75,100.0,86,100,4.68901291374455,20,18,2,0.9,0.1,2,1.05,1,4,1,3,19,3,3,0,0,2,0,0.0,0.0,0,0,6.666666666666667,7,8.662857142857144,98.85714285714286,8.153333333333334,97.0,-0.5095238095238095,-1.8571428571428612,0
Estudiante 14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,7,0,7,0.0,1.0,1,1.0,0,1,1,1,7,0,1,7,7,7,7,1.0,1.0,0,0,7.0,7,0.0,0.0,0.0,0.0,0.0,0.0,1
Estudiante 140,8.515238095238095,8.37,7.18,10.0,0.700040134903843,94.28571428571429,100.0,0,100,21.737393719447734,21,21,0,1.0,0.0,1,1.0,0,3,1,4,21,2,3,0,1,0,1,0.0,0.047619047619047616,1,1,5.25,7,8.564285714285715,99.14285714285714,9.5,0.0,0.935714285714285,-99.14285714285714,0
Estudiante 141,9.166521739130435,9.31,8.03,10.0,0.5574341273407205,86.69565217391305,100.0,0,100,34.354349708203145,23,23,0,1.0,0.0,1,1.0,0,4,1,6,23,3,3,0,3,0,3,0.0,0.13043478260869565,3,3,3.8333333333333335,7,9.051428571428572,100.0,9.44,0.0,0.3885714285714279,-100.0,0
Estudiante 142,9.59608695652174,9.67,8.64,10.0,0.35297101516896134,90.78260869565217,100.0,0,100,28.697412809803687,23,23,0,1.0,0.0,1,1.0,0,4,1,5,23,3,3,0,2,0,2,0.0,0.08695652173913043,2,2,4.6,7,9.367142857142857,100.0,9.764285714285714,99.14285714285714,0.3971428571428568,-0.8571428571428612,0
Estudiante 143,8.689047619047619,8.87,5.94,10.0,1.0674732069794761,91.66666666666667,100.0,0,100,22.00530239131772,21,19,2,0.9047619047619048,0.09523809523809523,2,1.0952380952380953,2,3,1,5,19,2,3,0,1,0,1,0.0,0.047619047619047616,2,2,4.2,7,8.814285714285715,100.0,9.74,0.0,0.9257142857142853,-100.0,0
Estudiante 144,9.84590909090909,9.915,9.32,10.0,0.18763335805841358,94.95454545454545,100.0,0,100,21.33737448196356,22,22,0,1.0,0.0,1,1.0,0,3,1,5,22,2,3,0,1,0,1,0.0,0.045454545454545456,2,2,4.4,7,9.845714285714285,100.0,9.71,100.0,-0.13571428571428434,0.0,0
Estudiante 145,8.814,8.899999999999999,7.27,10.0,0.8432605890545534,95.85,96.0,88,100,4.416178390752278,20,20,0,1.0,0.0,1,1.0,0,3,1,3,20,2,3,0,0,0,0,0.0,0.0,0,0,6.666666666666667,7,8.218571428571428,94.42857142857143,9.451666666666666,97.16666666666667,1.2330952380952382,2.738095238095241,0
Estudiante 146,9.505238095238095,9.58,7.94,10.0,0.47830554092148103,94.33333333333333,100.0,0,100,21.70099844093201,21,21,0,1.0,0.0,1,1.0,0,3,1,4,21,2,3,0,1,0,1,0.0,0.047619047619047616,1,1,5.25,7,9.477142857142857,98.71428571428571,9.86,0.0,0.38285714285714256,-98.71428571428571,0
Estudiante 147,8.789047619047619,8.91,7.05,10.0,0.7515178292090267,93.57142857142857,100.0,0,100,21.586040462695863,21,21,0,1.0,0.0,1,1.0,0,3,1,4,21,2,3,0,1,0,1,0.0,0.047619047619047616,1,1,5.25,7,8.805714285714286,99.42857142857143,8.84,0.0,0.03428571428571381,-99.42857142857143,0
Estudiante 148,8.928,9.04,7.45,10.0,0.7058596848785472,97.75,100.0,85,100,4.302691935839335,20,20,0,1.0,0.0,1,1.0,0,3,1,3,20,2,3,0,0,0,0,0.0,0.0,0,0,6.666666666666667,7,8.76,97.71428571428571,9.091666666666667,98.66666666666667,0.331666666666667,0.9523809523809632,0
Estudiante 149,9.224,9.365,7.6,10.0,0.5782041162081087,99.5,100.0,94,100,1.5727950313140984,20,20,0,1.0,0.0,1,1.0,0,3,1,3,20,2,3,0,0,0,0,0.0,0.0,0,0,6.666666666666667,7,9.31,99.42857142857143,9.288333333333334,100.0,-0.0216666666666665,0.5714285714285694,0
Estudiante 15,8.895714285714286,9.115,7.01,10.0,0.8088140823330291,98.92857142857143,100.0,89,100,3.0499504589743425,14,14,0,1.0,0.0,1,1.0,0,2,1,2,14,1,2,0,0,0,0,0.0,0.0,0,0,7.0,7,8.901428571428571,98.42857142857143,8.889999999999999,99.42857142857143,-0.011428571428572454,1.0,0
